day,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5
2013-05-14,9.829648016335748,3.9921231760070026,4.635,12.475403716313876,9.955413235830216,6.673
2013-05-15,9.843187726534289,3.8997769999416243,4.663,12.4012441932886,10.085580522097375,5.902
2013-05-16,9.328212996299658,3.772465265791011,4.72,11.89305059261747,9.44793008764045,6.851
2013-05-17,9.805528883032487,3.841796847518977,4.752,12.352414038203403,10.097320847940082,6.1
2013-05-18,9.811539708303242,3.8773327493286587,4.577,12.149229736912735,10.010936330961291,7.628
2013-05-19,9.746667871750896,3.9064781090484546,4.654,12.269367578420217,10.291239701123585,6.432
2013-05-20,9.46963537788808,3.8165755981903104,4.474,12.062915332008254,9.917250939575526,6.987
2013-05-21,9.219401625541531,3.6884442500875614,4.946,11.727668044450198,9.654354558801503,6.729
2013-05-22,9.34171389557762,3.7218803266199676,4.743,11.773963343727406,9.682544319850203,6.659
2013-05-23,9.413470216877245,3.721711616812615,4.845,11.908788848631927,9.736069910736578,7.134
2013-05-24,10.327309567328507,3.9592136598949215,4.98,12.684415589106868,10.501399498252185,7.933
2013-05-25,9.738163358483742,3.840857559778168,4.803,12.016228187041818,9.99889138264669,6.792
2013-05-26,9.13213718212996,3.671572095446583,4.714,11.289134226226157,9.627828962921333,6.514
2013-05-27,8.991527977256323,3.7788429649737276,4.6770000000000005,11.336262777077964,9.29039450649189,6.181
2013-05-28,9.500324007129958,3.839254524109751,4.918,12.068417140887997,9.608802749313353,7.665
2013-05-29,9.565157038447657,3.8884769408639817,4.891,12.170583891997943,9.958158551186022,8.982
2013-05-30,9.444259928790602,3.814988324635142,4.617,12.21365049039751,9.73367290861424,7.727
2013-05-31,8.959488265974734,3.6195423230589663,4.596,11.189122869437265,9.191282148314626,5.148
2013-06-01,8.84248465712997,3.693917688791593,4.503,11.232785750955077,9.368345817478152,5.423
2013-06-02,9.167837545306861,3.6961354351430202,4.563,11.564342799122358,9.829107365917599,4.333
2013-06-03,8.460577615703967,3.509232340572091,4.607,10.782373257459973,8.945069913483133,4.519
2013-06-04,8.423318593321307,3.4466649152948037,4.595,10.68397108926174,8.729589264169789,4.591
2013-06-05,8.377944944765344,3.467064798832461,4.182,10.62885028482189,8.827455679275905,4.751
2013-06-06,8.268706676985568,3.465772329130185,4.126,10.517819306866295,8.935724095380785,5.484
2013-06-07,8.358990973736462,3.4871406893169867,4.212,10.673607121166771,8.977777777652939,5.115
2013-06-08,8.479450359296033,3.585795680268533,4.432,10.980463603768722,9.244479399126092,4.937
2013-06-09,9.46109025324911,3.8552556911266787,4.582,12.14070728043364,10.344680400374545,6.003
2013-06-10,8.941040612364613,3.62278166946877,4.474,11.439124419927722,9.406806490387014,4.615
2013-06-11,8.779348376353779,3.568572679451253,4.567,11.293586473412482,9.324339576903869,4.484
2013-06-12,8.956686822292419,3.6759410392878014,4.627,11.546406298038182,9.572036202372031,5.809
2013-06-13,8.925036100902531,3.560304728312899,4.564,11.43318430650491,9.358893883270909,6.353
2013-06-14,8.573035198194951,3.4660782253940443,4.5,10.8984011368095,9.067157302372046,5.282
2013-06-15,8.951621841155243,3.7015627552831227,4.585,11.434840992307697,9.693596754182261,7.643
2013-06-16,8.912225631859197,3.733551664039695,4.513,11.80444398642231,9.955372033583007,7.091
2013-06-17,8.398232851895301,3.4997945134267385,4.515,11.023654619204972,9.030340822347082,6.586
